ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Children,Age,Total_Spending,Total_Purchases,Education_enc,Marital_Status_enc,Country_enc,Age_Group,Has_Children,Online_Purchases,Store_Purchases
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,57,35.0,5,3.0,0.0,0.0,Younger,1,2,3
5558,1954,Phd,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP,0,71,1685.0,14,1.0,1.0,0.0,Older,0,10,4
832,1966,Phd,Together,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP,1,59,747.0,20,1.0,3.0,0.0,Younger,1,10,10
4964,1958,Phd,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA,0,67,1158.0,17,1.0,3.0,1.0,Older,0,13,4
11030,1976,Master,Married,33181.0,1,0,2014-01-03,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP,1,49,16.0,3,3.0,2.0,0.0,Younger,1,1,2
4587,1944,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP,0,81,266.0,11,3.0,4.0,0.0,Older,0,4,7
450,1958,Master,Together,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US,1,67,270.0,9,3.0,3.0,2.0,Older,1,5,4
11031,1950,Phd,Married,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AUS,2,75,40.0,4,1.0,2.0,3.0,Older,1,1,3
4990,1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS,0,71,869.0,20,0.0,2.0,3.0,Older,0,12,8
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER,1,70,242.0,9,0.0,2.0,4.0,Older,1,5,4
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,SP,2,70,55.0,4,0.0,0.0,0.0,Older,1,2,2
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER,3,55,1562.0,12,0.0,3.0,4.0,Younger,1,7,5
5667,1964,Phd,Married,60896.0,0,1,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA,1,61,1701.0,23,1.0,2.0,1.0,Older,1,19,4
8867,1988,Phd,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA,0,37,2126.0,19,1.0,2.0,6.0,Younger,0,14,5
2747,1988,Phd,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP,0,37,2126.0,19,1.0,2.0,0.0,Younger,0,14,5
7422,1987,Graduation,Single,46923.0,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP,1,38,369.0,13,0.0,1.0,0.0,Younger,1,6,7
4148,1972,Graduation,Married,38988.0,1,2,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP,3,53,348.0,12,0.0,2.0,0.0,Younger,1,6,6
9516,1971,2N Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,SP,0,54,1229.0,26,2.0,0.0,0.0,Younger,0,16,10
1291,1978,Phd,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP,1,47,351.0,12,1.0,3.0,0.0,Younger,1,8,4
1833,1974,Phd,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP,1,51,133.0,7,1.0,1.0,0.0,Younger,1,3,4
7270,1981,Graduation,Divorced,56981.0,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,SA,0,44,1241.0,18,0.0,0.0,6.0,Younger,0,5,13
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA,1,41,121.0,7,0.0,2.0,1.0,Younger,1,3,4
10394,1984,Graduation,Married,90000.0,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,CA,0,41,1479.0,17,0.0,2.0,1.0,Younger,0,12,5
1142,1953,Phd,Married,55707.0,0,1,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP,1,72,428.0,14,1.0,2.0,0.0,Older,1,5,9
451,1989,Graduation,Single,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IND,1,36,22.0,4,0.0,1.0,5.0,Younger,1,2,2
7128,1977,Phd,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP,2,48,15.0,3,1.0,1.0,0.0,Younger,1,1,2
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP,1,66,917.0,23,0.0,3.0,0.0,Older,1,13,10
7755,1954,Phd,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP,1,71,411.0,14,1.0,2.0,0.0,Older,1,10,4
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP,1,59,122.0,6,3.0,2.0,0.0,Younger,1,2,4
20,1965,2N Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER,1,60,183.0,7,2.0,2.0,4.0,Older,1,3,4
2246,1965,2N Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP,1,60,183.0,7,2.0,2.0,0.0,Older,1,3,4
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP,2,69,525.0,16,0.0,2.0,0.0,Older,1,8,8
2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP,0,56,2279.0,22,0.0,3.0,0.0,Younger,0,11,11
10590,1956,Phd,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,SP,0,69,1483.0,22,1.0,3.0,0.0,Older,0,12,10
6565,1949,Master,Married,76995.0,0,1,2013-03-28,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,US,1,76,1782.0,24,3.0,2.0,2.0,Older,1,15,9
6619,1978,Graduation,Married,38415.0,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP,2,47,44.0,4,0.0,2.0,0.0,Younger,1,1,3
4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,0,69,18.0,3,0.0,0.0,0.0,Older,0,1,2
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,GER,0,73,833.0,18,0.0,1.0,4.0,Older,0,13,5
4843,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,SA,0,73,833.0,18,0.0,1.0,6.0,Older,0,13,5
9197,1953,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,SP,1,72,47.0,5,0.0,2.0,0.0,Older,1,2,3
6237,1966,Phd,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP,2,59,416.0,25,1.0,1.0,0.0,Younger,1,24,1
6515,1977,Graduation,Together,39771.0,1,0,2013-12-06,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA,1,48,50.0,5,0.0,3.0,6.0,Younger,1,2,3
5954,1972,Master,Divorced,42618.0,1,0,2013-10-09,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP,1,53,192.0,9,3.0,0.0,0.0,Younger,1,5,4
7938,1958,Phd,Together,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER,1,67,449.0,15,1.0,3.0,4.0,Older,1,5,10
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP,1,53,860.0,15,0.0,2.0,0.0,Younger,1,10,5
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA,1,50,270.0,11,0.0,1.0,6.0,Younger,1,6,5
1916,1954,Master,Married,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,GER,1,71,437.0,14,3.0,2.0,4.0,Older,1,8,6
6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,SP,0,54,95.0,5,0.0,1.0,0.0,Younger,0,3,2
5562,1974,Graduation,Married,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,SP,1,51,735.0,19,0.0,2.0,0.0,Younger,1,9,10
1517,1969,Graduation,Single,30822.0,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,SP,1,56,51.0,4,0.0,1.0,0.0,Younger,1,1,3
7286,1968,Graduation,Together,41728.0,1,0,2013-05-24,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,AUS,1,57,55.0,4,0.0,3.0,3.0,Younger,1,2,2
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,SP,0,67,1633.0,23,3.0,2.0,0.0,Older,0,14,9
5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US,0,34,692.0,17,0.0,1.0,2.0,Younger,0,9,8
1951,1981,Basic,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,SP,0,44,839.0,21,4.0,2.0,0.0,Younger,0,13,8
123,1951,Graduation,Widow,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,AUS,1,74,993.0,13,0.0,4.0,3.0,Older,1,9,4
9451,1965,Graduation,Married,73538.0,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,CA,1,60,1658.0,23,0.0,2.0,1.0,Older,1,14,9
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP,0,59,1597.0,25,0.0,2.0,0.0,Younger,0,13,12
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,SA,1,69,1152.0,24,3.0,2.0,6.0,Older,1,15,9
6730,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP,2,71,54.0,5,0.0,2.0,0.0,Older,1,2,3
9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SA,2,71,54.0,5,0.0,2.0,6.0,Older,1,2,3
2227,1958,2N Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SA,0,67,210.0,9,2.0,3.0,6.0,Older,0,4,5
946,1958,2N Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SP,0,67,210.0,9,2.0,3.0,0.0,Older,0,4,5
3745,1988,2N Cycle,Married,23331.0,1,0,2012-09-04,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,IND,1,37,103.0,6,2.0,2.0,5.0,Younger,1,3,3
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,AUS,2,64,289.0,11,0.0,2.0,3.0,Older,1,6,5
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,GER,2,64,289.0,11,0.0,2.0,4.0,Older,1,6,5
3916,1971,Phd,Together,49269.0,1,0,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,SP,1,54,890.0,22,1.0,3.0,0.0,Younger,1,10,12
9135,1950,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,SP,2,75,64.0,4,0.0,3.0,0.0,Older,1,2,2
1755,1988,2N Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA,1,37,114.0,6,2.0,3.0,6.0,Younger,1,2,4
2875,1978,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP,0,47,906.0,23,0.0,2.0,0.0,Younger,0,10,13
2008,1978,Graduation,Married,77583.0,0,0,2014-02-10,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,SA,0,47,1149.0,18,0.0,2.0,6.0,Younger,0,9,9
10925,1983,Graduation,Married,76630.0,0,0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,SA,0,42,1003.0,24,0.0,2.0,6.0,Younger,0,13,11
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,SP,1,65,225.0,10,3.0,2.0,0.0,Older,1,4,6
5389,1964,Graduation,Married,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,SP,2,61,347.0,13,0.0,2.0,0.0,Older,1,8,5
2878,1947,Phd,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,SP,1,78,414.0,13,1.0,2.0,0.0,Older,1,6,7
4440,1964,Master,Married,64100.0,0,1,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,SA,1,61,546.0,17,3.0,2.0,6.0,Older,1,11,6
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,IND,1,37,91.0,6,0.0,2.0,5.0,Younger,1,3,3
6262,1962,Master,Single,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,GER,0,63,1573.0,21,3.0,1.0,4.0,Older,0,13,8
3628,1987,Basic,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,SP,1,38,80.0,5,4.0,1.0,0.0,Younger,1,3,2
3641,1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,1,49,36.0,5,0.0,2.0,0.0,Younger,1,2,3
322,1978,Graduation,Together,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AUS,2,47,41.0,5,0.0,3.0,3.0,Younger,1,2,3
175,1986,Graduation,Married,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,SP,1,39,1443.0,20,0.0,2.0,0.0,Younger,1,12,8
6988,1986,Graduation,Married,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,AUS,1,39,1443.0,20,0.0,2.0,3.0,Younger,1,12,8
8204,1971,2N Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,GER,0,54,1319.0,17,2.0,2.0,4.0,Younger,0,8,9
7476,1964,Master,Single,63972.0,0,1,2012-12-02,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,SA,1,61,1269.0,19,3.0,1.0,6.0,Older,1,9,10
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,GER,1,68,879.0,22,0.0,2.0,4.0,Older,1,17,5
8970,1972,Phd,Married,62010.0,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,SP,1,53,530.0,15,1.0,2.0,0.0,Younger,1,8,7
9286,1960,Master,Together,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,SP,0,65,747.0,18,3.0,3.0,0.0,Older,0,14,4
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,SP,1,58,1815.0,15,0.0,2.0,0.0,Younger,1,10,5
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,SP,3,48,78.0,5,0.0,3.0,0.0,Younger,1,2,3
11074,1977,Graduation,Single,85072.0,0,0,2014-04-09,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA,0,48,1423.0,17,0.0,1.0,6.0,Younger,0,7,10
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,SP,0,38,397.0,14,3.0,2.0,0.0,Younger,0,8,6
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,SP,1,73,160.0,8,0.0,1.0,0.0,Older,1,4,4
5324,1981,Phd,Married,58293.0,1,0,2014-01-19,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,US,1,44,422.0,14,1.0,2.0,2.0,Younger,1,8,6
6534,1974,Graduation,Together,47889.0,1,0,2014-01-04,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,SA,1,51,67.0,5,0.0,3.0,6.0,Younger,1,2,3
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA,1,46,29.0,4,4.0,3.0,1.0,Younger,1,1,3
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA,1,46,29.0,4,4.0,3.0,6.0,Younger,1,1,3
4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,SP,0,60,1478.0,19,3.0,1.0,0.0,Older,0,10,9
4179,1959,Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,SP,0,66,55.0,5,0.0,3.0,0.0,Older,0,2,3
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,SP,1,40,24.0,4,0.0,1.0,0.0,Younger,1,1,3
9239,1961,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,US,2,64,126.0,7,3.0,2.0,2.0,Older,1,3,4
8953,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP,3,60,35.0,4,3.0,1.0,0.0,Older,1,1,3
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US,3,60,35.0,4,3.0,1.0,2.0,Older,1,1,3
3520,1990,Master,Single,91172.0,0,0,2013-03-27,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,1,0,CA,0,35,1092.0,14,3.0,1.0,1.0,Younger,0,7,7
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,CA,2,58,39.0,4,0.0,2.0,1.0,Younger,1,1,3
11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,SP,1,55,84.0,6,0.0,3.0,0.0,Younger,1,3,3
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,IND,0,38,15.0,3,0.0,2.0,5.0,Younger,0,0,3
6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,SP,0,46,1305.0,18,0.0,2.0,0.0,Younger,0,10,8
4786,1977,Graduation,Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,US,2,48,1109.0,25,0.0,2.0,2.0,Younger,1,13,12
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,SP,1,49,162.0,7,3.0,2.0,0.0,Younger,1,4,3
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,CA,0,33,680.0,17,0.0,1.0,1.0,Younger,0,10,7
3469,1977,Phd,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,SP,2,48,103.0,6,1.0,0.0,0.0,Younger,1,3,3
5885,1973,2N Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,CA,3,52,211.0,9,2.0,2.0,1.0,Younger,1,5,4
3310,1973,2N Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,SP,3,52,211.0,9,2.0,2.0,0.0,Younger,1,5,4
2134,1952,Graduation,Single,53700.0,0,1,2012-08-17,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,SA,1,73,694.0,18,0.0,1.0,6.0,Older,1,10,8
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,SP,0,38,1651.0,12,3.0,1.0,0.0,Younger,0,6,6
2579,1957,Graduation,Married,71113.0,0,1,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,SP,1,68,835.0,22,0.0,2.0,0.0,Older,1,13,9
3117,1955,Graduation,Single,51370.27047481378,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,AUS,1,70,450.0,12,0.0,1.0,3.0,Older,1,7,5
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,SP,1,45,51.0,4,3.0,2.0,0.0,Younger,1,2,2
4789,1953,Graduation,Together,80812.0,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,IND,0,72,1677.0,17,0.0,3.0,5.0,Older,0,12,5
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,SP,1,43,15.0,3,0.0,3.0,0.0,Younger,1,0,3
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,GER,2,65,56.0,5,0.0,2.0,4.0,Older,1,1,4
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,SP,1,39,443.0,14,0.0,2.0,0.0,Younger,1,9,5
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,AUS,0,42,1455.0,20,0.0,2.0,3.0,Younger,0,15,5
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,SA,2,61,44.0,6,0.0,1.0,6.0,Older,1,2,4
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,SP,2,61,44.0,6,0.0,1.0,0.0,Older,1,2,4
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,SP,1,56,882.0,20,0.0,0.0,0.0,Younger,1,10,10
5863,1953,Graduation,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,SP,1,72,655.0,17,0.0,2.0,0.0,Older,1,9,8
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,1,0,CA,0,34,730.0,24,0.0,1.0,1.0,Younger,0,13,11
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,SP,0,47,1192.0,22,0.0,0.0,0.0,Younger,0,13,9
1890,1971,2N Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SP,2,54,25.0,3,2.0,3.0,0.0,Younger,1,1,2
5589,1964,Graduation,Divorced,51983.0,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,IND,1,61,793.0,21,0.0,0.0,5.0,Older,1,11,10
10172,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SP,0,37,1538.0,20,0.0,1.0,0.0,Younger,0,9,11
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,SA,0,37,1538.0,20,0.0,1.0,6.0,Younger,0,9,11
